,event country,reporting country,Death num,Neighbor,Asia,Europe,Africa,Oceania,North America,South America,Antarctica,Continent sim,GDP(high),GDP(low-low),GDP(high-high),GDP(low-high),GDP(high-low),Gini Index(high),Gini Index(low-low),Gini Index(high-high),Gini Index(low-high),Gini Index(high-low),Democracy index(high),Democracy index(low-low),Democracy index(high-high),Democracy index(low-high),Democracy index(high-low),Diplomatic Relation,Investment,Trade,Immigration,Same language
208,HUN,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,122.466804292789,2142427821.0,0.0,0
209,HUN,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,122.733530963214,5212805353.0,0.0,0
210,ISL,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.10344224100339,2558551.0,0.0,0
211,ISL,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1620953.0,0.0,0
212,ISL,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.227550800243547,24150852.0,0.0,0
213,ISL,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,15.5843080245726,830554068.0,0.0,0
214,IND,ARG,4.51085950651685,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,5.54744788908047,3248048301.0,0.0,0
215,IND,COL,4.51085950651685,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,2.01429730186094,1628042247.0,0.0,0
216,IND,MEX,4.482721272395617,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,43.6527446032176,9964858404.0,0.0,0
217,IND,ESP,4.341183403140988,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.627465557356466,4339412453.0,0.0,0
218,IDN,ARG,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,3.35515311326617,1477271134.0,0.0,0
219,IDN,COL,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,0.0002554598765169,133407603.0,0.0,0
220,IDN,MEX,2.9697393604776594,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,5.44794454441386,2547186425.0,0.0,0
221,IDN,ESP,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,1.60033274199629,1913900101.0,0.0,0
222,IRN,ARG,2.8224454784140045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0
223,IRN,COL,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
224,IRN,MEX,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
225,IRN,ESP,2.995732273553991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
226,IRQ,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,296887811.0,0.0,0
227,IRQ,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,70116448.0,0.0,0
228,IRQ,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,54226000.0,0.0,0
229,IRQ,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,1017039785.0,0.0,0
230,IRL,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,367.595383506192,494236421.0,0.0,0
231,IRL,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,154.20520871357,126550269.0,0.0,0
232,IRL,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,983.160634396093,3700902724.0,0.0,0
233,IRL,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,35179.8662537807,4953274490.0,0.0,0
234,ISR,ARG,2.0794415416798357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,51.0372731439783,404719000.0,0.0,0
235,ISR,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,12.8170339216605,486678259.0,0.0,0
236,ISR,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,84.1816394085107,1162843000.0,0.0,0
237,ISR,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,42.3683760146609,2542232466.0,0.0,0
238,ITA,ARG,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,62.3414953034254,1685972764.0,0.0,0
239,ITA,COL,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,6.44047220562356,1518502047.0,0.0,0
240,ITA,MEX,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,157.732995828966,9574058799.0,0.0,0
241,ITA,ESP,0.6931471805599453,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,57332.6864342027,48401181444.0,0.0,0
242,JAM,ARG,2.9957322735539913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,6008632.0,0.0,0
243,JAM,COL,2.995732273553991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,27226052.0,0.0,0
244,JAM,MEX,2.9957322735539904,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4.0,0.0,75410543.0,0.0,0
245,JAM,ESP,2.99573227355399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,50336044.0,0.0,0
246,JPN,ARG,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,956.858972316682,856278189.0,0.0,0
247,JPN,COL,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,373.120443873469,1202217666.0,0.0,0
248,JPN,MEX,2.9957322735539926,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,2451.31446983283,25916581064.0,0.0,0
249,JPN,ESP,2.995732273553991,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,15503.389441036,5080536503.0,0.0,0
250,JOR,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,205698774.0,0.0,0
251,JOR,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,41434619.0,0.0,0
252,JOR,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,48832352.0,0.0,0
253,JOR,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,335000765.0,0.0,0
254,KAZ,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
255,KAZ,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
256,KAZ,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
257,KAZ,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
258,KEN,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,129513332.0,0.0,0
259,KEN,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,3836898.0,0.0,0
260,KEN,MEX,5.655991810819852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,51565588.0,0.0,0
261,KEN,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,162740984.0,0.0,0
262,KOR,ARG,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,31.217721278732,0.0,0.0,0
263,KOR,COL,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0,7.83040594446561,0.0,0.0,0
264,KOR,MEX,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,339.678606145085,0.0,0.0,0
265,KOR,ESP,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1276.53502750428,0.0,0.0,0
266,LVA,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,14.7257268429243,81876178.0,0.0,0
267,LVA,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2.12198750053723,8180580.0,0.0,0
268,LVA,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,19.496182781731,50238959.0,0.0,0
269,LVA,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,55.5599471431471,507770559.0,0.0,0
270,LBN,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.58939219490321,102045158.0,0.0,0
271,LBN,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.143805710669041,52170502.0,0.0,0
272,LBN,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.45581742066176,7980521.0,0.0,0
273,LBN,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,90.6738836047181,339610496.0,0.0,0
274,LSO,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
275,LSO,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
276,LSO,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
277,LSO,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
278,LBR,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1516000.0,0.0,0
279,LBR,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,690287.0,0.0,0
280,LBR,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,3955000.0,0.0,0
281,LBR,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,14409945.0,0.0,0
282,LTU,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.94533454429432,40621169.0,0.0,0
283,LTU,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,1.29609064543706,8093664.0,0.0,0
284,LTU,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,15.0752686834742,68547321.0,0.0,0
285,LTU,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,13.9923229351527,840482651.0,0.0,0
286,LUX,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1858.88262869071,5698118.0,0.0,0
287,LUX,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,786.968735608887,3958033.0,0.0,0
288,LUX,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,3920.61703076586,121192056.0,0.0,0
289,LUX,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,19241.4899133945,856668221.0,0.0,0
290,MKD,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
291,MKD,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
292,MKD,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
293,MKD,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
294,MDG,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
295,MDG,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
296,MDG,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
297,MDG,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
298,MWI,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
299,MWI,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
300,MWI,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,712993.0,0.0,0
301,MWI,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,24757528.0,0.0,0
302,MYS,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,1.09534103383414,1067395112.0,0.0,0
303,MYS,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.000493681825899,157242429.0,0.0,0
304,MYS,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0036896756813898,13054383155.0,0.0,0
305,MYS,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,7.72127429017706,1336551134.0,0.0,0
306,MLI,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2018000.0,0.0,0
307,MLI,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,189720.0,0.0,0
308,MLI,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6853000.0,0.0,0
309,MLI,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,70891205.0,0.0,0
310,MLT,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.615578626190453,800532.0,0.0,0
311,MLT,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0301291952489882,13651880.0,0.0,0
312,MLT,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,37.7153756315085,60658778.0,0.0,0
313,MLT,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,1753.61938753893,502084820.0,0.0,0
314,MRT,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
315,MRT,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
316,MRT,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
317,MRT,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
318,MUS,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,11.05731543544,50733172.0,0.0,0
319,MUS,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,20.5358713262538,15012.0,0.0,0
320,MUS,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,48.2590709941929,6956373.0,0.0,0
321,MUS,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,46.0257059949924,210139492.0,0.0,0
322,MEX,ARG,2.995732273553991,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,457.977239598688,1738033000.0,0.0,1
323,MEX,COL,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,6.0,13.3576199119013,4741114142.0,0.0,1
324,MEX,ESP,2.995732273553991,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6.0,492.630007018597,10768807902.0,0.0,1
325,MDA,ARG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
326,MDA,COL,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
327,MDA,MEX,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0
328,MDA,ESP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0,0.0,0.0,0.0,0
329,MNG,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1345000.0,0.0,0
330,MNG,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,514514.0,0.0,0
331,MNG,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1166000.0,0.0,0
332,MNG,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,6211395.0,0.0,0
333,MNE,ARG,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1130000.0,0.0,0
334,MNE,COL,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,364189.0,0.0,0
335,MNE,MEX,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,2389488.0,0.0,0
336,MNE,ESP,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,27152008.0,0.0,0
337,MAR,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0174250803971523,722489910.0,0.0,0
338,MAR,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,33025688.0,0.0,0
339,MAR,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.005299049117533,529722985.0,0.0,0
340,MAR,ESP,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,168.560600781035,15019757806.0,0.0,0
341,MOZ,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
342,MOZ,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
343,MOZ,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0
344,MOZ,ESP,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0
345,MMR,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,17432998.0,0.0,0
346,MMR,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,6350720.0,0.0,0
347,MMR,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,87444001.0,0.0,0
348,MMR,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,550661778.0,0.0,0
349,NAM,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,1189.0,0.0,0
350,NAM,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,174895.0,0.0,0
351,NAM,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,101866178.0,0.0,0
352,NAM,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6.0,0.0,303768614.0,0.0,0
353,NPL,ARG,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,2976585.0,0.0,0
354,NPL,COL,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,88627.0,0.0,0
355,NPL,MEX,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,9621698.0,0.0,0
356,NPL,ESP,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,5930627.0,0.0,0
357,NLD,ARG,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,2715.61724323779,0.0,0.0,0
358,NLD,COL,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.0,415.305667293673,0.0,0.0,0
359,NLD,MEX,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,6174.64301732352,0.0,0.0,0
360,NLD,ESP,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.0,5473.6360476062,0.0,0.0,0
361,NIC,ARG,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,44086318.0,0.0,1
362,NIC,COL,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,37746911.0,0.0,1
363,NIC,MEX,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,1258268790.0,0.0,1
364,NIC,ESP,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,57704157.0,0.0,1
365,NER,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1491000.0,0.0,0
366,NER,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,276205.0,0.0,0
367,NER,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1544000.0,0.0,0
368,NER,ESP,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,27144811.0,0.0,0
369,NGA,ARG,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,118130000.0,0.0,0
370,NGA,COL,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,11331462.0,0.0,0
371,NGA,MEX,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.0,0.0,80763000.0,0.0,0
