,event_country,report_country,art_num
0,IDN,IDN,1.7714234605908072
1,IDN,KHM,0.963457252632055
2,IDN,IND,1.7073309917850812
3,IDN,CAN,1.0535606099894246
4,IDN,ISR,1.0296291782065354
5,IDN,USA,1.7377000439899348
6,IDN,NGA,1.3871061828256563
7,IDN,TWN,0.6931471805599453
8,IDN,AUS,1.2475065965731822
9,IDN,GBR,1.3670209263968656
10,IDN,MAC,0.6931471805599453
11,IDN,SGP,0.963457252632055
12,IDN,MYS,1.5268872896504138
13,IDN,VNM,0.6931471805599453
14,IDN,MLT,0.6931471805599453
15,IDN,NZL,0.6931471805599453
16,IDN,MEX,0.6931471805599453
17,IDN,ZAF,1.2167418844880338
18,IDN,CHN,0.6931471805599453
19,IDN,BGD,0.8958797346140276
20,IDN,UZB,0.6931471805599453
21,IDN,BRN,0.6931471805599453
22,IDN,IRN,0.6931471805599453
23,IDN,TUR,0.6931471805599453
24,IDN,THA,0.6931471805599453
25,IDN,NPL,0.9634572526320548
26,IDN,BGR,0.6931471805599453
27,IDN,AZE,1.0986122886681098
28,IDN,JPN,0.6931471805599453
29,IDN,PHL,1.2526588235240639
30,IDN,PAK,0.6931471805599453
31,IDN,LAO,0.6931471805599453
32,IDN,QAT,1.0986122886681098
33,IDN,IRL,0.6931471805599453
34,IDN,ARE,0.6931471805599453
35,IDN,HKG,0.6931471805599453
36,IDN,CYP,0.6931471805599453
37,CZE,CZE,2.0794415416798357
38,CZE,MYS,0.6931471805599453
39,CZE,USA,0.6931471805599453
40,CZE,BHR,0.6931471805599453
41,CZE,GBR,1.3862943611198906
42,CZE,IND,1.0986122886681098
43,CZE,ARE,0.6931471805599453
44,CZE,TWN,0.6931471805599453
45,CZE,FRA,0.6931471805599453
46,SLV,SGP,2.833213344056216
47,SLV,PHL,1.791759469228055
48,SLV,RUS,0.6931471805599453
49,SLV,USA,3.044522437723423
50,SLV,AUS,1.3862943611198906
51,SLV,IRL,1.3862943611198906
52,SLV,DEU,0.6931471805599453
53,SLV,GBR,2.0794415416798357
54,SLV,BRA,2.302585092994046
55,SLV,FRA,0.6931471805599453
56,SLV,MYS,0.6931471805599453
57,SLV,HTI,0.6931471805599453
58,SLV,EGY,1.0986122886681098
59,SLV,PAK,1.3862943611198906
60,SLV,BLZ,0.6931471805599453
61,SLV,NGA,1.791759469228055
62,SLV,CUB,1.0986122886681098
63,SLV,TWN,1.3862943611198906
64,SLV,CAN,1.6094379124341003
65,SLV,IND,1.6094379124341003
66,SLV,CHN,0.6931471805599453
67,SLV,LBN,0.6931471805599453
68,SLV,NPL,1.0986122886681098
69,SLV,ZAF,1.0986122886681098
70,SLV,MEX,0.6931471805599453
71,SLV,BGD,0.6931471805599453
72,SLV,CUW,0.6931471805599453
73,IND,IND,6.855800804643515
74,IND,NPL,3.696736385411341
75,IND,PAK,3.3558760850136222
76,IND,LBN,0.6931471805599453
77,IND,TUR,0.9634572526320548
78,IND,BGD,4.509247386749661
79,IND,USA,5.036753867455516
80,IND,TWN,1.4261797660592692
81,IND,KNA,0.6931471805599453
82,IND,NGA,3.7612001156935624
83,IND,RUS,2.70805020110221
84,IND,NZL,1.3862943611198906
85,IND,AUS,3.560100923432532
86,IND,SGP,3.6401733962833145
87,IND,VCT,0.6931471805599453
88,IND,CYP,1.3862943611198906
89,IND,PHL,2.833213344056216
90,IND,JPN,1.6094379124341003
91,IND,ZAF,4.1431347263915335
92,IND,CAN,3.401197381662156
93,IND,FRA,1.3862943611198906
94,IND,GBR,3.9721992174998
95,IND,THA,2.0794415416798357
96,IND,ZWE,0.6931471805599453
97,IND,MEX,2.6390573296152584
98,IND,ISR,1.0986122886681098
99,IND,BRA,1.0986122886681098
100,IND,KEN,2.302585092994046
101,IND,MMR,2.5649493574615367
102,IND,SAU,1.3862943611198906
103,IND,DEU,1.791759469228055
104,IND,MYS,2.0794415416798357
105,IND,BRN,1.0986122886681098
106,IND,ARE,0.6931471805599453
107,IND,KAZ,1.6094379124341003
108,IND,COL,0.6931471805599453
109,IND,VNM,1.0986122886681098
110,IND,FJI,1.3862943611198906
111,IND,IRL,1.9459101490553132
112,IND,JAM,1.6094379124341003
113,IND,CHN,1.3862943611198906
114,IND,IDN,0.6931471805599453
115,IND,KWT,0.6931471805599453
116,IND,BTN,1.3862943611198906
117,IND,TJK,0.6931471805599453
118,IND,VAT,1.3862943611198906
119,IND,PNG,0.6931471805599453
120,IND,SYC,1.0986122886681098
121,IND,VUT,0.6931471805599453
122,IND,TON,0.6931471805599453
123,IND,ARM,0.6931471805599453
124,IND,WSM,0.6931471805599453
125,IND,GHA,0.6931471805599453
126,IND,AZE,0.6931471805599453
127,IND,KGZ,1.0986122886681098
128,IND,TKM,0.6931471805599453
129,IND,AFG,0.9634572526320548
130,IND,MWI,0.6931471805599453
131,IND,AGO,1.0986122886681098
132,IND,GRD,0.6931471805599453
133,IND,BRB,0.6931471805599453
134,IND,VEN,0.6931471805599453
135,IND,EGY,0.6931471805599453
136,IND,GUY,0.6931471805599453
137,IND,IRN,0.6931471805599453
138,IND,MAC,0.6931471805599453
139,IND,QAT,1.3862943611198906
140,IND,CUB,0.6931471805599453
141,IND,UGA,0.6931471805599453
142,IRN,IRN,2.435796553927217
143,IRN,SAU,0.6931471805599453
144,IRN,MEX,1.6094379124341003
145,IRN,KGZ,0.6931471805599453
146,IRN,USA,2.707327099144671
147,IRN,BGD,1.9459101490553132
148,IRN,AZE,1.6094379124341003
149,IRN,UKR,0.6931471805599453
150,IRN,ZWE,0.6931471805599453
