,event_country,report_country,art_num
0,COD,DOM,1.0142995981039635
1,COD,MEX,1.7584361457180957
2,COD,URY,0.6931471805599453
3,COD,ARG,1.0397207708399179
4,COD,ESP,1.2520076099068231
5,COD,PER,0.6931471805599453
6,COD,PAN,0.6931471805599453
7,COD,CRI,0.6931471805599453
8,COD,ECU,0.6931471805599453
9,COD,VAT,0.6931471805599453
10,COD,HND,0.6931471805599453
11,ISR,RUS,0.6931471805599453
12,ISR,COL,0.6931471805599453
13,ISR,ARG,1.1090354888959124
14,ISR,DOM,1.017519267046477
15,ISR,ESP,1.2712215321391782
16,ISR,MEX,1.2219046054331586
17,ISR,LBN,0.6931471805599453
18,ISR,CHL,0.6931471805599453
19,ISR,PAN,1.6094379124341003
20,AFG,MEX,2.7824344339732168
21,AFG,ESP,3.5283614978010682
22,AFG,DOM,1.8560319669938916
23,AFG,CRI,1.1622205325711457
24,AFG,RUS,1.2396737783762162
25,AFG,ARG,2.215598038995692
26,AFG,USA,1.2724058427386193
27,AFG,PAN,1.360149575946914
28,AFG,PER,1.0175192670464765
29,AFG,COL,0.9769727562356602
30,AFG,PRI,1.602791806013517
31,AFG,CHL,2.539218625443808
32,AFG,VEN,1.7441980186813943
33,AFG,URY,0.963457252632055
34,AFG,NIC,0.7945134575869863
35,AFG,HND,1.07122746086537
36,AFG,CUB,0.963457252632055
37,AFG,SLV,1.359540440104785
38,AFG, VE,0.6931471805599453
39,AFG,BOL,0.6931471805599453
40,AFG,ECU,0.7555264279612014
41,AFG,ITA,0.8405890380538232
42,AFG,GBR,0.6931471805599453
43,AFG, ES,0.6931471805599453
44,ETH,ESP,1.4261797660592692
45,HTI,DOM,3.13549421592915
46,HTI,SLV,0.6931471805599453
47,HTI,CHL,2.6390573296152584
48,HTI,MEX,2.772588722239781
49,HTI,ARG,2.302585092994046
50,HTI,ESP,2.484906649788001
51,HTI,VEN,1.9459101490553132
52,HTI,ECU,0.6931471805599453
53,HTI,CUB,1.0986122886681098
54,HTI,RUS,0.6931471805599453
55,HTI,CRI,0.6931471805599453
56,HTI,PAN,1.3862943611198906
57,HTI,ITA,0.6931471805599453
58,HTI,URY,0.6931471805599453
59,HTI,USA,0.6931471805599453
60,TUR,MEX,1.6094379124341003
61,TUR,CUB,0.6931471805599453
62,TUR,CHL,2.6390573296152584
63,TUR,ARG,1.0986122886681098
64,TUR,ESP,1.0986122886681098
65,TUR,DOM,0.963457252632055
66,TUR,PRI,0.6931471805599453
67,KEN,ESP,2.8779489418285125
68,KEN,ARG,1.8607425796896293
69,KEN,MEX,2.716709551454921
70,KEN,CHL,0.6931471805599453
71,KEN,PER,1.0986122886681098
72,KEN,USA,0.6931471805599453
73,KEN,ITA,0.6931471805599453
74,KEN,PRY,0.6931471805599453
75,KEN,COL,0.963457252632055
76,KEN,VEN,1.0986122886681098
77,KEN,HND,1.2130075659799042
78,KEN,DOM,1.507272787680902
79,KEN,SLV,0.6931471805599453
80,KEN,ECU,0.6931471805599453
81,KEN,PRI,1.0986122886681098
82,KEN,CUB,0.6931471805599453
83,SOM,ARG,1.0406887017955149
84,SOM,ESP,1.3325890582332236
85,SOM,CRI,0.6931471805599453
86,SOM,MEX,1.811321254406828
87,SOM,ECU,0.6931471805599453
88,SOM,DOM,1.2130075659799042
89,SOM, ES,0.6931471805599453
90,SOM,NIC,0.6931471805599453
91,SOM,CUB,0.9634572526320548
92,SOM,VEN,0.6931471805599453
93,SOM,CHL,0.6931471805599453
94,SOM,RUS,0.6931471805599453
95,SOM,PAN,0.6931471805599453
96,SOM,COL,0.6931471805599453
97,SOM,USA,1.0986122886681098
98,SOM,SLV,0.6931471805599453
99,RUS,ESP,1.017519267046477
100,RUS,ARG,0.6931471805599453
101,RUS,MEX,0.6931471805599453
102,MMR,ESP,1.2712215321391782
103,MMR,MEX,0.6931471805599453
104,MMR, AR,0.6931471805599453
105,MMR,ARG,1.2130075659799042
106,MMR,DOM,0.9634572526320548
107,MMR,USA,0.6931471805599453
108,THA,MEX,1.4755517816455745
109,THA,ESP,1.6392335050025246
110,THA,ARG,1.3325890582332236
111,THA,DOM,0.6931471805599453
112,THA,VEN,0.6931471805599453
113,THA,CUB,0.6931471805599453
114,THA,CRI,0.6931471805599453
115,THA,RUS,0.6931471805599453
116,THA,BOL,0.6931471805599453
117,THA,PRY,0.6931471805599453
118,MEX,CRI,1.017519267046477
119,MEX,MEX,6.530637455152523
120,MEX, VE,0.6931471805599453
121,MEX,ARG,3.02879961531353
122,MEX,CUB,0.6931471805599453
123,MEX,DOM,1.4778702438943092
124,MEX, AR,2.356546060795418
125,MEX,PER,1.017519267046477
126,MEX,USA,1.570596682987238
127,MEX,PRI,0.8958797346140275
128,MEX,BOL,0.6931471805599453
129,MEX,ESP,1.770938665987987
130,MEX,NIC,1.9459101490553132
131,MEX,VEN,1.6397100536874933
132,MEX,CHL,2.8903717578961645
133,MEX,ITA,0.6931471805599453
134,MEX,GTM,1.9459101490553132
135,MEX,SLV,1.6094379124341003
136,MEX,HND,1.3862943611198906
137,MEX,GBR,1.0986122886681098
138,MEX,RUS,0.6931471805599453
139,MEX,PAN,0.6931471805599453
140,MEX,COL,0.6931471805599453
141,CHN,URY,1.0986122886681098
142,CHN,ECU,0.6931471805599453
143,CHN,ESP,2.164448908564876
144,CHN,SLV,0.6931471805599453
145,CHN,CHL,0.6931471805599453
146,CHN,MEX,2.9340736797400995
147,CHN,ARG,1.2712215321391782
148,CHN,HND,0.6931471805599453
149,CHN,PER,0.6931471805599453
